Year,Team,Own,Opp
1992,NYN,1,4
1992,PIT,1,4
1992,BOS,4,3
1992,CAL,4,1
1992,CLE,7,5
1992,MIN,5,7
1992,OAK,0,10
1992,SEA,9,6
1992,TOR,3,4
1992,ATL,9,8
1992,CHN,2,1
1992,CIN,5,3
1992,HOU,11,0
1992,NYN,5,2
1992,PIT,6,5
1992,BOS,4,3
1992,CAL,3,0
1992,CLE,3,2
1992,MIN,4,2
1992,OAK,2,10
1992,SEA,2,1
1992,TOR,6,2
1992,ATL,4,3
1992,CIN,6,4
1992,HOU,0,5
1992,NYN,2,5
1992,PIT,8,2
1992,BOS,4,5
1992,MIL,4,1
1992,MIN,3,1
1992,SEA,5,4
1992,TOR,10,14
1992,ATL,5,7
1992,NYN,3,8
1992,PHI,4,3
1992,PIT,0,4
1992,SFN,4,9
1992,BAL,10,7
1992,CAL,8,12
1992,CHA,3,8
1992,KCA,11,4
1992,MIL,3,5
1992,MIN,0,1
1992,TEX,4,1
1992,ATL,3,2
1992,HOU,2,1
1992,NYN,4,3
1992,PHI,2,5
1992,PIT,1,2
1992,SFN,2,3
1992,BAL,5,9
1992,CAL,10,0
1992,CHA,3,1
1992,KCA,1,6
1992,MIL,4,1
1992,MIN,5,3
1992,TEX,4,1
1992,ATL,2,1
1992,HOU,1,0
1992,NYN,1,6
1992,PHI,4,1
1992,PIT,3,4
1992,SFN,3,1
1992,BAL,2,8
1992,CAL,4,2
1992,CHA,6,5
1992,KCA,2,0
1992,MIL,4,2
1992,MIN,5,0
1992,TEX,3,2
1992,ATL,2,0
1992,HOU,2,0
1992,NYN,6,2
1992,PHI,2,5
1992,PIT,5,4
1992,SFN,1,0
1992,BAL,5,4
1992,CHA,7,1
1992,DET,4,2
1992,MIN,2,0
1992,OAK,7,2
1992,TEX,7,16
1992,CIN,2,5
1992,MON,3,5
1992,NYN,8,2
1992,PIT,5,2
1992,SDN,2,4
1992,CHA,7,1
1992,DET,11,7
1992,KCA,2,1
1992,MIL,1,7
1992,MIN,5,3
1992,OAK,12,7
1992,ATL,7,0
1992,CIN,10,6
1992,MON,0,5
1992,NYN,4,1
1992,PIT,6,4
1992,SDN,8,4
1992,CHA,4,3
1992,DET,5,1
1992,KCA,3,6
1992,MIL,4,8
1992,MIN,11,0
1992,OAK,7,2
1992,TEX,2,3
1992,ATL,5,0
1992,CIN,9,6
1992,MON,8,1
1992,NYN,3,2
1992,PIT,1,4
1992,DET,2,5
1992,KCA,3,4
1992,MIL,1,0
1992,OAK,5,1
1992,SEA,13,4
1992,LAN,8,5
1992,NYN,2,9
1992,SDN,8,0
1992,BAL,6,5
1992,BOS,8,4
1992,CLE,1,6
1992,DET,4,2
1992,NYA,1,2
1992,OAK,3,4
1992,SEA,1,10
1992,CHN,3,0
1992,CIN,7,4
1992,LAN,6,5
1992,MON,6,2
1992,SDN,6,2
1992,SLN,4,3
1992,BAL,0,2
1992,BOS,8,7
1992,CLE,6,4
1992,DET,8,10
1992,NYA,8,7
1992,OAK,2,12
1992,SEA,1,2
1992,CHN,4,5
1992,CIN,12,3
1992,LAN,1,5
1992,MON,4,12
1992,SDN,3,5
1992,SLN,1,2
1992,BAL,2,9
1992,BOS,3,9
1992,CLE,7,6
1992,DET,4,8
1992,NYA,3,6
1992,OAK,2,10
1992,SEA,9,2
1992,CHN,5,3
1992,CIN,6,5
1992,LAN,8,2
1992,MON,9,0
1992,SDN,7,3
1992,SLN,3,2
1992,BAL,3,5
1992,BOS,3,8
1992,CAL,1,5
1992,CLE,6,9
1992,NYA,3,7
1992,SEA,4,5
1992,TOR,11,4
1992,CHN,5,2
1992,HOU,4,3
1992,LAN,6,5
1992,PHI,5,4
1992,SLN,3,1
1992,BAL,12,3
1992,BOS,8,5
1992,CAL,0,2
1992,CLE,5,4
1992,NYA,6,0
1992,SEA,2,4
1992,TOR,13,16
1992,CHN,3,1
1992,HOU,5,1
1992,LAN,1,2
1992,PHI,2,7
1992,SFN,3,4
1992,SLN,0,2
1992,BAL,7,4
1992,BOS,6,4
1992,CAL,1,2
1992,CLE,5,8
1992,NYA,7,6
1992,SEA,1,3
1992,TOR,3,2
1992,CHN,4,6
1992,HOU,3,2
1992,LAN,2,6
1992,PHI,3,6
1992,SFN,2,1
1992,SLN,0,1
1992,CHA,8,3
1992,KCA,8,2
1992,LAN,9,4
1992,PIT,1,2
1992,SDN,2,3
1992,SFN,0,1
1992,CHA,2,1
1992,CLE,8,1
1992,DET,6,4
1992,DET,0,11
1992,KCA,3,7
1992,MIN,1,6
1992,TEX,6,9
1992,TOR,10,1
1992,ATL,3,0
1992,LAN,5,1
1992,LAN,2,0
1992,PIT,3,7
1992,SDN,6,4
1992,SFN,4,1
1992,CHA,1,2
1992,CLE,8,1
1992,DET,3,4
1992,MIN,3,2
1992,TEX,4,1
1992,TOR,8,6
1992,ATL,4,2
1992,LAN,2,3
1992,NYN,5,3
1992,NYN,1,3
1992,PIT,2,5
1992,SDN,2,3
1992,SFN,0,1
1992,CHA,4,2
1992,CLE,2,5
1992,DET,8,5
1992,KCA,1,2
1992,KCA,7,9
1992,MIN,2,1
1992,TEX,4,5
1992,TOR,6,2
1992,ATL,0,8
1992,LAN,3,9
1992,NYN,0,2
1992,PIT,1,2
1992,SDN,3,4
1992,SFN,3,1
1992,BAL,4,3
1992,BOS,3,6
1992,CLE,4,13
1992,DET,5,4
1992,NYA,5,10
1992,TEX,3,1
1992,TOR,3,0
1992,ATL,1,3
1992,CHN,2,6
1992,LAN,8,3
1992,LAN,4,3
1992,PIT,1,0
1992,SDN,0,4
1992,SFN,4,2
1992,BAL,4,8
1992,BOS,3,2
1992,CLE,3,1
1992,DET,3,2
1992,NYA,2,1
1992,TEX,3,4
1992,TOR,4,3
1992,ATL,4,5
1992,CHN,2,3
1992,LAN,1,4
1992,LAN,0,4
1992,PIT,5,3
1992,SDN,3,6
1992,SFN,8,7
1992,SFN,10,6
1992,BAL,5,3
1992,BOS,5,4
1992,CLE,8,4
1992,DET,6,3
1992,NYA,2,3
1992,TEX,3,4
1992,TOR,6,0
1992,ATL,2,1
1992,CHN,3,2
1992,LAN,1,0
1992,LAN,1,4
1992,PIT,2,3
1992,SDN,0,1
1992,SFN,4,3
1992,BAL,4,2
1992,BOS,3,10
1992,DET,5,4
1992,MIL,2,3
1992,NYA,7,6
1992,TEX,14,4
1992,TOR,4,3
1992,CHN,0,2
1992,CIN,5,2
1992,HOU,4,0
1992,LAN,2,1
1992,SDN,3,1
1992,SFN,5,6
1992,BAL,2,5
1992,BOS,6,5
1992,DET,1,6
1992,MIL,1,3
1992,NYA,2,5
1992,TEX,6,5
1992,TOR,1,5
1992,CHN,0,4
1992,CIN,0,4
1992,HOU,6,7
1992,LAN,1,3
1992,SDN,8,7
1992,SFN,2,3
1992,BAL,5,6
1992,BOS,11,2
1992,DET,1,2
1992,MIL,5,1
1992,NYA,3,5
1992,TEX,5,1
1992,TOR,1,3
1992,CHN,1,3
1992,CIN,3,9
1992,HOU,2,8
1992,LAN,1,4
1992,SDN,3,2
1992,SFN,3,0
1992,BAL,4,9
1992,BOS,3,0
1992,DET,4,5
1992,MIL,1,5
1992,NYA,6,7
1992,TEX,3,6
1992,TOR,0,8
1992,CHN,4,7
1992,CIN,6,7
1992,HOU,3,1
1992,LAN,9,0
1992,SDN,8,2
1992,SFN,4,0
1992,CAL,3,2
1992,CHA,5,4
1992,KCA,3,2
1992,MIN,7,6
1992,OAK,4,0
1992,SEA,2,7
1992,TEX,5,2
1992,CIN,1,5
1992,HOU,2,4
1992,MON,7,4
1992,NYN,4,6
1992,PHI,5,7
1992,PIT,2,1
1992,CAL,12,4
1992,CHA,3,4
1992,KCA,4,3
1992,MIN,3,2
1992,OAK,3,4
1992,SEA,8,6
1992,TEX,0,8
1992,CIN,8,1
1992,HOU,0,5
1992,MON,3,0
1992,NYN,1,0
1992,PHI,11,3
1992,PIT,1,2
1992,CAL,5,3
1992,CHA,1,3
1992,KCA,4,1
1992,MIN,0,1
1992,OAK,2,5
1992,SEA,0,3
1992,TEX,0,7
1992,CIN,3,2
1992,HOU,0,3
1992,MON,3,10
1992,NYN,3,0
1992,PHI,14,3
1992,PIT,4,0
1992,CAL,3,8
1992,CHA,3,6
1992,KCA,3,4
1992,MIN,7,5
1992,OAK,6,2
1992,SEA,4,8
1992,TEX,2,3
1992,CIN,5,4
1992,HOU,2,3
1992,MON,2,9
1992,NYN,8,4
1992,PHI,6,5
1992,PIT,2,4
1992,CAL,5,3
1992,CHA,2,3
1992,KCA,3,5
1992,MIL,5,4
1992,MIN,1,5
1992,OAK,0,1
1992,SEA,4,6
1992,CIN,5,2
1992,HOU,11,8
1992,MON,2,1
1992,NYN,2,9
1992,PHI,1,2
1992,CAL,5,9
1992,CHA,10,7
1992,KCA,8,0
1992,MIL,3,6
1992,MIN,2,5
1992,OAK,1,5
1992,SEA,2,6
1992,CIN,0,1
1992,HOU,4,3
1992,MON,5,1
1992,NYN,5,2
1992,PHI,3,4
1992,SLN,7,9
1992,CAL,5,4
1992,CHA,7,5
1992,KCA,6,4
1992,MIL,4,1
1992,MIN,2,1
1992,OAK,8,5
1992,SEA,2,3
1992,CIN,0,3
1992,HOU,7,10
1992,MON,1,4
1992,NYN,7,5
1992,PHI,4,0
1992,SLN,0,2
1992,BAL,2,4
1992,CAL,2,5
1992,CLE,1,0
1992,MIL,2,6
1992,OAK,3,9
1992,SEA,4,5
1992,SLN,3,2
1992,BAL,9,2
1992,BOS,0,5
1992,BOS,5,4
1992,CAL,6,3
1992,CLE,3,8
1992,MIL,3,2
1992,OAK,6,5
1992,SEA,7,8
1992,ATL,4,3
1992,HOU,0,1
1992,MON,4,3
1992,NYN,3,0
1992,PHI,8,4
1992,SLN,8,2
1992,BAL,8,10
1992,BOS,2,3
1992,CAL,9,0
1992,CLE,6,5
1992,MIL,3,0
1992,OAK,6,0
1992,SEA,8,2
1992,ATL,1,0
1992,HOU,3,2
1992,MON,4,1
1992,NYN,0,2
1992,PHI,2,6
1992,SLN,1,9
1992,BAL,2,6
1992,BOS,2,8
1992,CAL,4,3
1992,CLE,2,1
1992,MIL,15,4
1992,OAK,9,1
1992,SEA,8,5
1992,ATL,4,5
1992,HOU,5,8
1992,MON,4,3
1992,NYN,0,1
1992,PHI,7,2
1992,SLN,6,7
1992,BOS,7,5
1992,CAL,3,0
1992,CLE,0,4
1992,MIN,1,9
1992,ATL,1,5
1992,CHN,3,2
1992,PHI,5,0
1992,SDN,2,1
1992,SFN,5,1
1992,SLN,4,6
1992,BOS,1,2
1992,CAL,1,8
1992,CLE,4,2
1992,DET,6,8
1992,DET,3,5
1992,MIN,10,12
1992,NYA,2,5
1992,TOR,6,4
1992,ATL,5,7
1992,CHN,11,1
1992,PHI,6,8
1992,SDN,1,4
1992,SFN,5,3
1992,SLN,4,7
1992,BOS,6,5
1992,CAL,0,8
1992,CLE,4,3
1992,DET,6,8
1992,MIN,4,5
1992,NYA,0,6
1992,TOR,2,5
1992,ATL,5,3
1992,CHN,6,4
1992,PHI,6,3
1992,SDN,7,3
1992,SFN,1,6
1992,SLN,4,1
1992,CAL,6,5
1992,MIN,3,5
1992,NYA,6,3
1992,TOR,3,0
1992,LAN,6,5
1992,MON,7,2
1992,PIT,4,0
1992,SFN,5,0
1992,BOS,7,4
1992,BOS,3,4
1992,CHA,3,6
1992,CLE,6,9
1992,KCA,6,5
1992,MIN,4,1
1992,TEX,3,5
1992,TOR,13,2
1992,CIN,6,1
1992,LAN,3,4
1992,MON,0,2
1992,PIT,3,2
1992,SFN,4,3
1992,BOS,3,9
1992,CHA,8,1
1992,CLE,8,5
1992,KCA,8,4
1992,MIN,9,6
1992,TEX,1,6
1992,TOR,3,1
1992,CIN,9,0
1992,LAN,7,2
1992,MON,2,4
1992,NYN,3,0
1992,NYN,1,6
1992,PIT,4,1
1992,SFN,3,5
1992,BOS,1,2
1992,CHA,7,4
1992,CLE,4,5
1992,KCA,4,8
1992,MIN,5,0
1992,TEX,5,1
1992,TOR,7,6
1992,CIN,4,5
1992,LAN,4,1
1992,MON,1,0
1992,NYN,4,2
1992,PIT,2,1
1992,SFN,0,3
1992,SFN,5,8
1992,BAL,6,3
1992,BOS,7,1
1992,NYA,6,8
1992,TEX,1,4
1992,CIN,4,0
1992,MON,3,2
1992,SDN,6,5
1992,SLN,2,1
1992,BAL,6,3
1992,BOS,9,4
1992,CHA,19,11
1992,KCA,1,5
1992,KCA,4,1
1992,MIL,5,2
1992,NYA,4,3
1992,TEX,0,9
1992,ATL,7,5
1992,LAN,7,2
1992,MON,6,8
1992,PIT,3,2
1992,SDN,1,7
1992,SLN,9,5
1992,BAL,4,0
1992,BOS,4,5
1992,CHA,9,5
1992,KCA,5,2
1992,MIL,8,1
1992,NYA,3,4
1992,TEX,3,4
1992,ATL,5,1
1992,LAN,6,7
1992,MON,5,3
1992,PIT,6,2
1992,SDN,4,1
1992,SLN,5,4
1992,CHA,5,3
1992,DET,11,15
1992,KCA,7,6
1992,MIL,4,2
1992,NYA,1,3
1992,TEX,0,2
1992,ATL,5,3
1992,CHN,5,2
1992,PHI,4,7
1992,SDN,7,5
1992,SLN,2,3
1992,BAL,4,5
1992,CAL,3,1
1992,DET,7,2
1992,NYA,7,5
1992,OAK,8,6
1992,SEA,6,7
1992,ATL,6,2
1992,CHN,9,1
1992,CIN,4,3
1992,PHI,3,1
1992,SDN,4,2
1992,SLN,1,5
1992,BAL,0,6
1992,CAL,2,8
1992,DET,8,6
1992,MIL,4,0
1992,MIL,1,3
1992,NYA,2,4
1992,OAK,5,3
1992,SEA,3,7
1992,ATL,12,2
1992,CHN,4,3
1992,CIN,4,3
1992,PHI,1,6
1992,SDN,7,5
1992,SLN,1,2
1992,BAL,3,2
1992,CAL,8,12
1992,DET,9,2
1992,MIL,4,2
1992,NYA,6,0
1992,OAK,2,5
1992,SEA,6,5
1992,ATL,10,3
1992,CHN,6,2
1992,CIN,1,7
1992,PHI,2,6
1992,SDN,4,3
1992,SLN,5,7
1992,CAL,4,1
1992,CLE,8,5
1992,DET,10,5
1992,MIN,7,5
1992,OAK,5,3
1992,SEA,3,1
1992,TOR,8,4
1992,ATL,3,5
1992,CHN,0,11
1992,NYN,2,4
1992,SFN,4,1
1992,CAL,1,0
1992,CLE,3,1
1992,DET,5,1
1992,MIN,3,2
1992,OAK,6,10
1992,SEA,6,9
1992,TOR,0,3
1992,ATL,4,8
1992,CHN,2,3
1992,CIN,4,8
1992,NYN,2,0
1992,PHI,6,7
1992,SFN,3,6
1992,CAL,2,1
1992,CLE,8,5
1992,DET,0,10
1992,MIN,3,5
1992,OAK,2,1
1992,SEA,6,3
1992,TOR,4,11
1992,CHN,1,3
1992,CIN,3,2
1992,NYN,6,7
1992,PHI,2,3
1992,SFN,4,5
1992,CLE,2,4
1992,MIN,1,6
1992,OAK,4,1
1992,TOR,4,2
1992,ATL,4,3
1992,CHN,3,4
1992,CIN,3,4
1992,CHA,6,2
1992,CLE,5,9
1992,KCA,1,3
1992,MIL,8,7
1992,MIL,1,0
1992,OAK,1,2
1992,SEA,6,9
1992,TEX,6,9
1992,CHN,4,2
1992,CIN,1,5
1992,LAN,2,3
1992,MON,4,1
1992,NYN,2,6
1992,PIT,0,15
1992,CHA,2,4
1992,KCA,5,4
1992,MIL,1,3
1992,OAK,9,5
1992,SEA,3,2
1992,TEX,3,10
1992,CHN,0,5
1992,CIN,5,4
1992,LAN,1,2
1992,MON,4,6
1992,NYN,3,4
1992,PIT,5,7
1992,CHA,4,2
1992,CLE,4,2
1992,CLE,2,6
1992,KCA,15,2
1992,MIL,1,0
1992,OAK,5,4
1992,SEA,8,7
1992,TEX,0,6
1992,CHN,1,0
1992,CIN,12,2
1992,LAN,1,2
1992,MON,2,5
1992,PIT,4,2
1992,CHA,4,3
1992,KCA,6,5
1992,LAN,2,0
1992,PIT,4,5
1992,BAL,3,8
1992,BOS,8,0
1992,CHA,3,0
1992,CLE,8,1
1992,KCA,1,5
1992,MIL,1,12
1992,NYA,7,3
1992,LAN,4,0
1992,MON,1,5
1992,PHI,0,6
1992,PHI,6,1
1992,PIT,5,1
1992,SFN,1,4
1992,SLN,6,7
1992,BAL,8,10
1992,BOS,2,3
1992,CHA,3,2
1992,CLE,5,1
1992,KCA,7,2
1992,MIL,10,5
1992,NYA,14,3
1992,LAN,2,1
1992,MON,2,4
1992,PHI,9,3
1992,PIT,3,2
1992,SFN,9,1
1992,SLN,12,1
1992,BAL,2,1
1992,BOS,0,2
1992,CHA,1,6
1992,CLE,2,1
1992,MIL,16,3
1992,NYA,6,8
1992,LAN,4,11
1992,MON,3,2
1992,PIT,7,1
1992,SFN,5,6
1992,SLN,3,1
1992,BAL,4,2
1992,BOS,2,5
1992,CHA,3,4
1992,CLE,8,6
1992,MIL,3,2
1992,MIN,5,1
1992,NYA,5,9
1992,ATL,2,5
1992,LAN,2,3
1992,MON,6,3
1992,PHI,1,6
1992,SFN,6,5
1992,BAL,3,5
1992,BOS,10,8
1992,CHA,3,2
1992,CLE,6,1
1992,MIL,5,1
1992,MIN,2,4
1992,NYA,3,0
1992,ATL,3,2
1992,LAN,4,5
1992,MON,3,1
1992,PHI,9,14
1992,SDN,4,2
1992,SFN,2,9
1992,BAL,3,7
1992,BOS,3,9
1992,CHA,3,1
1992,CLE,4,14
1992,MIL,2,3
1992,MIN,2,0
1992,NYA,3,7
1992,ATL,3,8
1992,LAN,2,4
1992,MON,0,1
1992,PHI,1,3
1992,SDN,4,3
1992,SFN,5,2
1992,BAL,2,5
1992,BOS,3,9
1992,CHA,8,4
1992,MIN,2,6
1992,NYA,9,8
1992,CIN,8,5
1992,LAN,5,4
1992,SDN,3,6
1992,SFN,1,4
1992,BAL,9,1
1992,BOS,5,4
1992,CHA,6,3
1992,MIN,3,4
1992,NYA,5,1
1992,SEA,6,0
1992,TEX,6,2
1992,ATL,0,6
1992,CIN,7,1
1992,HOU,3,5
1992,LAN,3,10
1992,SDN,7,4
1992,SFN,1,2
1992,BAL,6,4
1992,BOS,2,1
1992,CHA,0,9
1992,MIN,1,0
1992,NYA,4,3
1992,SEA,3,6
1992,TEX,3,1
1992,ATL,4,5
1992,CIN,4,3
1992,HOU,6,5
1992,LAN,0,2
1992,SDN,3,0
1992,SFN,3,5
1992,MIN,0,5
1992,SEA,6,2
1992,TEX,2,7
1992,TOR,5,4
1992,HOU,5,1
1992,CAL,1,7
1992,DET,4,2
1992,MIN,4,3
1992,OAK,7,6
1992,SEA,6,4
1992,TEX,4,1
1992,TOR,2,22
1992,CHN,3,2
1992,HOU,8,1
1992,NYN,4,3
1992,NYN,12,1
1992,PHI,7,3
1992,SDN,11,6
1992,SLN,1,0
1992,CAL,7,2
1992,DET,12,1
1992,MIN,3,6
1992,OAK,4,1
1992,SEA,0,4
1992,TEX,4,6
1992,TOR,2,7
1992,CHN,7,2
1992,HOU,8,2
1992,NYN,6,5
1992,PHI,6,7
1992,SDN,2,3
1992,SLN,3,2
1992,CAL,2,4
1992,DET,4,9
1992,MIN,5,3
1992,OAK,7,5
1992,SEA,0,2
1992,TEX,10,4
1992,TOR,5,3
1992,CHN,3,1
1992,HOU,0,4
1992,NYN,4,3
1992,PHI,10,2
1992,SDN,3,6
1992,SLN,3,0
1992,CAL,3,4
1992,DET,3,5
1992,KCA,5,2
1992,MIL,4,1
1992,OAK,0,4
1992,SEA,15,2
1992,TOR,9,2
1992,CHN,2,0
1992,CIN,4,8
1992,HOU,9,2
1992,NYN,6,8
1992,NYN,5,7
1992,SLN,6,2
1992,CAL,7,6
1992,DET,4,5
1992,KCA,8,3
1992,MIL,1,7
1992,OAK,1,5
1992,SEA,4,3
1992,TOR,9,3
1992,CHN,4,5
1992,CIN,2,5
1992,HOU,5,3
1992,NYN,1,4
1992,PIT,5,3
1992,SLN,2,0
1992,CAL,3,2
1992,DET,2,4
1992,KCA,2,6
1992,MIL,7,0
1992,OAK,1,2
1992,SEA,3,5
1992,TOR,2,3
1992,CHN,5,1
1992,CIN,3,7
1992,HOU,3,2
1992,NYN,6,5
1992,PIT,3,2
1992,SLN,4,5
1992,KCA,3,7
1992,ATL,2,11
1992,CIN,4,3
1992,PIT,9,3
1992,CAL,7,8
1992,CLE,7,0
1992,DET,3,6
1992,KCA,0,8
1992,NYA,6,3
1992,OAK,3,8
1992,TOR,16,5
1992,ATL,1,2
1992,CHN,5,7
1992,CIN,2,5
1992,MON,5,2
1992,PIT,6,5
1992,SLN,3,4
1992,CAL,1,4
1992,CLE,5,4
1992,DET,3,10
1992,KCA,6,12
1992,NYA,3,7
1992,OAK,3,7
1992,TOR,7,3
1992,ATL,6,5
1992,CHN,3,5
1992,CIN,6,5
1992,MON,2,5
1992,PIT,6,1
1992,SLN,4,0
1992,CAL,5,2
1992,CLE,12,9
1992,DET,6,2
1992,KCA,3,2
1992,NYA,7,0
1992,OAK,2,1
1992,TOR,4,2
1992,ATL,4,3
1992,CHN,1,3
1992,CIN,6,1
1992,MON,1,3
1992,PIT,5,7
1992,SLN,5,3
1992,BAL,2,6
1992,CAL,3,2
1992,KCA,5,4
1992,MIL,2,0
1992,MIN,4,2
1992,TEX,0,3
1992,ATL,7,1
1992,HOU,0,10
1992,MON,7,8
1992,PHI,3,6
1992,PIT,5,6
1992,SFN,5,7
1992,BAL,4,16
1992,CAL,2,14
1992,CHA,4,3
1992,CHA,4,3
1992,KCA,0,5
1992,MIL,7,3
1992,MIN,8,4
1992,TEX,6,1
1992,ATL,7,5
1992,HOU,2,0
1992,MON,6,1
1992,PHI,2,1
1992,PIT,5,2
1992,SFN,6,5
1992,BAL,2,5
1992,CAL,0,3
1992,CHA,6,4
1992,KCA,0,1
1992,MIL,4,5
1992,MIN,6,2
1992,TEX,3,2
1992,ATL,12,7
1992,LAN,4,1
1992,MON,3,10
1992,PHI,2,1
1992,PIT,13,8
1992,SFN,4,6
1992,CHA,0,8
1992,OAK,6,4
1992,ATL,3,2
1992,LAN,1,3
1992,SFN,5,2
1992,BAL,3,2
1992,BOS,7,6
1992,CHA,1,5
1992,MIN,0,8
1992,NYA,2,1
1992,OAK,4,3
1992,TEX,5,7
1992,TEX,4,3
1992,HOU,0,7
1992,LAN,3,7
1992,MON,4,3
1992,PHI,5,2
1992,SDN,1,4
1992,SLN,2,8
1992,BAL,0,5
1992,BOS,5,9
1992,CHA,3,5
1992,MIN,7,2
1992,NYA,11,9
1992,OAK,5,4
1992,TEX,2,4
1992,HOU,3,9
1992,LAN,7,0
1992,MON,4,1
1992,PHI,7,9
1992,SDN,4,7
1992,SLN,11,3
1992,BAL,1,3
1992,BOS,2,7
1992,CHA,1,2
1992,MIN,6,2
1992,NYA,0,3
1992,OAK,3,1
1992,TEX,2,7
1992,HOU,2,9
1992,LAN,3,7
1992,MON,7,5
1992,PHI,6,3
1992,SDN,3,1
1992,SLN,10,3
1992,BAL,2,1
1992,BOS,0,6
1992,NYA,6,8
1992,OAK,3,2
1992,TOR,1,2
1992,CHN,8,10
1992,HOU,5,0
1992,PHI,6,2
1992,SDN,4,5
1992,SLN,4,5
1992,BAL,2,1
1992,BOS,2,7
1992,DET,5,6
1992,NYA,2,4
1992,OAK,2,1
1992,SEA,0,9
1992,TOR,5,4
1992,CHN,2,4
1992,CIN,4,2
1992,HOU,9,6
1992,PHI,0,3
1992,SDN,3,6
1992,SLN,2,4
1992,BAL,3,0
1992,BOS,2,1
1992,DET,4,1
1992,NYA,6,9
1992,OAK,4,2
1992,SEA,1,2
1992,TOR,3,6
1992,CHN,14,9
1992,CIN,2,3
1992,HOU,3,1
1992,NYN,4,10
1992,PIT,3,6
1992,SDN,3,1
1992,BOS,4,10
1992,CAL,1,2
1992,TOR,7,5
1992,CHN,3,0
1992,CIN,3,2
1992,NYN,2,3
1992,PIT,3,2
1992,CAL,1,4
1992,CLE,7,8
1992,DET,10,3
1992,KCA,3,2
1992,MIL,12,4
1992,SEA,4,7
1992,TOR,13,0
1992,ATL,3,13
1992,CHN,9,7
1992,CIN,4,2
1992,NYN,4,10
1992,PIT,5,2
1992,SFN,4,11
1992,CAL,5,1
1992,CLE,5,4
1992,DET,3,2
1992,KCA,7,4
1992,MIL,4,1
1992,SEA,6,4
1992,TOR,1,0
1992,ATL,2,3
1992,CHN,6,5
1992,CHN,10,11
1992,CIN,5,2
1992,NYN,7,5
1992,PIT,3,0
1992,SFN,3,0
1992,CAL,5,7
1992,CLE,8,10
1992,DET,4,5
1992,KCA,4,10
1992,MIL,9,3
1992,SEA,2,4
1992,TOR,5,7
1992,ATL,16,1
1992,CHN,4,16
1992,CIN,6,1
1992,NYN,1,0
1992,PIT,3,2
1992,SFN,3,2
1992,CHA,5,6
1992,DET,6,5
1992,KCA,3,0
1992,MIL,1,4
1992,LAN,2,4
1992,MON,2,9
1992,NYN,1,10
1992,PIT,3,0
1992,SDN,1,7
1992,BAL,3,4
1992,BOS,2,4
1992,CHA,8,3
1992,KCA,3,0
1992,MIL,3,2
1992,NYA,6,5
1992,NYA,7,4
1992,TEX,0,1
1992,CIN,6,3
1992,CIN,4,3
1992,LAN,4,1
1992,MON,2,5
1992,NYN,8,7
1992,PIT,4,5
1992,SDN,2,1
1992,BAL,4,1
1992,BOS,3,7
1992,CHA,17,6
1992,KCA,1,6
1992,MIL,3,0
1992,NYA,8,10
1992,TEX,5,3
1992,LAN,0,3
1992,MON,5,1
1992,PHI,9,3
1992,SDN,6,7
1992,SFN,0,7
1992,SLN,2,3
1992,BAL,2,8
1992,BOS,6,4
1992,CHA,1,4
1992,KCA,2,0
1992,MIL,4,0
1992,NYA,10,1
1992,LAN,4,8
1992,MON,3,9
1992,PHI,3,2
1992,SDN,7,1
1992,SFN,4,0
1992,SLN,4,3
1992,CHA,6,5
1992,DET,6,5
1992,MIL,4,1
1992,MIN,3,4
1992,NYA,1,3
1992,TEX,3,4
1992,LAN,3,4
1992,MON,4,3
1992,PIT,3,2
1992,SDN,1,0
1992,SFN,2,4
1992,BAL,3,7
1992,BAL,2,0
1992,CHA,0,1
1992,DET,4,7
1992,MIL,2,1
1992,MIN,9,2
1992,NYA,2,1
1992,TEX,4,8
1992,LAN,4,5
1992,MON,12,0
1992,PHI,3,1
1992,PHI,10,0
1992,PIT,19,2
1992,SDN,1,2
1992,SFN,8,3
1992,BAL,1,6
1992,CHA,3,2
1992,DET,13,3
1992,MIL,5,3
1992,MIN,4,0
1992,NYA,2,12
1992,TEX,3,2
1992,LAN,2,4
1992,MON,1,0
1992,PHI,1,8
1992,PHI,6,5
1992,PIT,4,2
1992,SDN,1,2
1992,SFN,2,3
1992,BAL,7,3
1992,CAL,6,5
1992,CLE,6,4
1992,MIN,4,9
1992,CHN,3,10
1992,NYN,6,7
1992,NYN,6,7
1992,SLN,4,1
1992,CAL,0,2
1992,CLE,4,3
1992,DET,2,7
1992,MIN,5,4
1992,OAK,5,0
1992,SEA,4,7
1992,TOR,5,2
1992,ATL,6,0
1992,CHN,0,3
1992,CIN,0,5
1992,HOU,6,5
1992,NYN,3,5
1992,SLN,2,1
1992,CAL,0,4
1992,CLE,2,4
1992,DET,4,2
1992,MIN,3,4
1992,OAK,3,7
1992,SEA,7,4
1992,TOR,0,1
1992,ATL,0,1
1992,CHN,6,0
1992,CIN,3,1
1992,HOU,5,4
1992,NYN,6,2
1992,SLN,3,2
1992,CAL,5,2
1992,CLE,2,3
1992,MIN,9,6
1992,OAK,3,4
1992,SEA,2,7
1992,ATL,6,5
1992,CIN,2,4
1992,HOU,2,3
1992,BOS,3,6
1992,CAL,6,3
1992,CLE,8,5
1992,KCA,1,5
1992,OAK,2,3
1992,SEA,2,0
1992,TOR,8,7
1992,ATL,4,1
1992,ATL,7,2
1992,CHN,3,1
1992,CIN,1,4
1992,HOU,6,1
